OrderID,OrderDate,Region,Category,Sales,Profit,CustomerID,Year,Month
ORD6195,2023-02-11,Europe,Technology,447.84,-120.1,CUST253,2023,February
ORD7403,2023-06-05,Asia,Office Supplies,394.77,-80.83,CUST253,2023,June
ORD8334,2022-07-16,Unknown,Technology,40.66,3.58,CUST253,2022,July
ORD2302,2023-03-18,Asia,Furniture,398.44,67.3,CUST254,2023,March
ORD6213,2023-10-30,Asia,Technology,414.21,-4.72,CUST254,2023,October
ORD6230,2022-02-27,Europe,Furniture,432.19,25.11,CUST254,2022,February
ORD6732,2022-10-25,Asia,Technology,212.42,-8.15,CUST254,2022,October
ORD7223,2022-03-09,Asia,Furniture,491.54,-84.97,CUST254,2022,March
ORD7318,2022-05-15,Europe,Office Supplies,499.27,49.41,CUST254,2022,May
ORD1219,2023-09-30,Europe,Office Supplies,111.37,24.47,CUST255,2023,September
ORD1645,2023-04-21,USA,Furniture,87.54,-12.17,CUST587,2023,April
ORD1522,2023-02-22,Europe,Technology,344.92,18.93,CUST255,2023,February
ORD4650,2022-03-16,USA,Furniture,88.01,-12.92,CUST156,2022,March
ORD3235,2022-03-14,Asia,Technology,160.14,-36.25,CUST255,2022,March
ORD4357,2023-07-22,Asia,Technology,60.54,-4.09,CUST255,2023,July
ORD2190,2022-08-03,Asia,Furniture,76.98,-23.03,CUST256,2022,August
ORD3055,2023-01-16,Europe,Technology,255.05,-36.89,CUST256,2023,January
ORD3662,2022-01-10,Europe,Technology,69.18,8.18,CUST256,2022,January
ORD5370,2023-01-05,USA,Furniture,88.21,6.47,CUST173,2023,January
ORD6855,2022-03-13,Europe,Furniture,485.89,63.92,CUST256,2022,March
ORD3459,2023-11-03,USA,Technology,88.46,-10.99,CUST726,2023,November
ORD3076,2023-12-12,USA,Technology,88.63,17.38,CUST792,2023,December
ORD1786,2023-02-26,Asia,Furniture,122.14,-9.6,CUST257,2023,February
ORD3989,2022-12-19,Europe,Furniture,27.33,6.9,CUST257,2022,December
ORD5025,2022-04-15,Asia,Furniture,182.84,27.4,CUST257,2022,April
ORD5737,2023-12-17,Asia,Office Supplies,201.06,44.95,CUST257,2023,December
ORD6091,2022-07-25,USA,Office Supplies,88.63,8.77,CUST870,2022,July
ORD6989,2023-05-22,Europe,Furniture,342.0,-49.99,CUST257,2023,May
ORD1784,2023-03-11,Asia,Office Supplies,164.18,-29.28,CUST258,2023,March
ORD5493,2023-10-27,USA,Technology,88.69,6.37,CUST500,2023,October
ORD3402,2023-04-02,Asia,Office Supplies,354.71,-98.48,CUST258,2023,April
ORD7637,2022-12-06,USA,Technology,88.79,26.52,CUST967,2022,December
ORD7448,2023-07-26,USA,Office Supplies,88.9,-10.28,CUST362,2023,July
ORD1833,2022-01-05,USA,Office Supplies,89.06,23.24,CUST265,2022,January
ORD6747,2022-12-02,Unknown,Furniture,263.29,74.44,CUST258,2022,December
ORD8824,2022-06-15,Asia,Furniture,483.03,-94.06,CUST258,2022,June
ORD5884,2023-07-25,USA,Furniture,89.58,16.22,CUST366,2023,July
ORD1603,2023-06-03,Asia,Technology,8.81,-1.88,CUST259,2023,June
ORD2144,2022-07-21,Asia,Office Supplies,21.43,-0.74,CUST259,2022,July
ORD6223,2022-09-01,USA,Furniture,89.6,20.45,CUST225,2022,September
ORD4953,2023-04-23,Asia,Technology,469.18,-35.27,CUST259,2023,April
ORD7379,2023-03-15,USA,Furniture,89.9,-13.37,CUST553,2023,March
ORD5303,2023-05-29,Europe,Furniture,247.81,-25.28,CUST259,2023,May
ORD4594,2022-01-13,USA,Office Supplies,90.57,15.55,CUST768,2022,January
ORD6574,2022-08-29,Asia,Furniture,463.6,-74.35,CUST259,2022,August
ORD6776,2023-06-08,Europe,Office Supplies,141.07,-38.68,CUST259,2023,June
ORD1618,2022-12-31,Europe,Technology,35.8,-5.28,CUST260,2022,December
ORD2782,2022-08-02,Europe,Office Supplies,469.54,134.5,CUST260,2022,August
ORD3009,2022-01-08,Asia,Office Supplies,78.15,7.98,CUST260,2022,January
ORD3249,2023-12-13,Europe,Office Supplies,149.99,-24.33,CUST260,2023,December
ORD3420,2022-08-09,Europe,Technology,233.14,23.63,CUST260,2022,August
ORD3776,2023-08-04,Europe,Furniture,98.2,-8.62,CUST260,2023,August
ORD5662,2022-12-01,Unknown,Technology,494.2,58.64,CUST260,2022,December
ORD6433,2023-02-23,USA,Furniture,91.74,3.52,CUST548,2023,February
ORD7157,2022-12-15,USA,Technology,91.82,9.42,CUST417,2022,December
ORD7895,2023-07-28,Asia,Technology,43.4,6.88,CUST260,2023,July
ORD3391,2023-04-12,USA,Technology,92.33,-22.39,CUST697,2023,April
ORD2684,2023-04-05,Europe,Office Supplies,368.25,-44.39,CUST261,2023,April
ORD4562,2022-07-13,Europe,Technology,124.31,-1.69,CUST261,2022,July
ORD8626,2022-04-19,USA,Technology,92.52,-17.72,CUST918,2022,April
ORD7894,2023-06-11,USA,Furniture,93.12,-5.67,CUST707,2023,June
ORD6684,2022-05-10,Europe,Office Supplies,493.84,147.3,CUST261,2022,May
ORD7241,2023-05-10,USA,Furniture,93.19,15.17,CUST654,2023,May
ORD5516,2023-03-01,USA,Furniture,93.26,-5.85,CUST774,2023,March
ORD1726,2022-08-12,Asia,Technology,484.58,25.14,CUST262,2022,August
ORD1968,2022-10-27,Europe,Furniture,484.85,88.05,CUST262,2022,October
ORD3013,2022-12-18,Europe,Technology,89.51,-25.61,CUST262,2022,December
ORD2132,2023-02-09,USA,Technology,93.45,24.9,CUST712,2023,February
ORD3442,2023-07-28,Europe,Furniture,431.67,-8.81,CUST262,2023,July
ORD6456,2022-07-09,Asia,Technology,492.11,118.28,CUST262,2022,July
ORD7179,2022-08-14,Asia,Furniture,172.76,-11.98,CUST262,2022,August
ORD7934,2022-12-18,Europe,Technology,114.08,-18.86,CUST262,2022,December
ORD2883,2022-06-01,USA,Furniture,93.47,-17.41,CUST439,2022,June
ORD1737,2023-05-26,Europe,Office Supplies,427.61,-14.06,CUST263,2023,May
ORD2230,2022-11-24,Asia,Furniture,241.83,43.74,CUST263,2022,November
ORD2685,2022-01-07,Asia,Technology,271.85,15.58,CUST263,2022,January
ORD3474,2023-08-17,Europe,Technology,169.33,38.48,CUST263,2023,August
ORD3620,2023-03-12,Asia,Furniture,128.64,29.68,CUST263,2023,March
ORD4545,2023-10-09,Europe,Furniture,162.76,36.33,CUST263,2023,October
ORD4864,2022-03-09,Asia,Furniture,318.35,43.63,CUST263,2022,March
ORD7957,2022-03-14,USA,Furniture,93.49,12.1,CUST319,2022,March
ORD7833,2023-02-14,USA,Office Supplies,93.82,27.34,CUST365,2023,February
ORD2540,2022-04-09,Europe,Furniture,328.38,-43.96,CUST264,2022,April
ORD2733,2023-03-06,Europe,Office Supplies,359.04,-101.91,CUST264,2023,March
ORD8569,2023-07-08,USA,Technology,93.89,-16.74,CUST184,2023,July
ORD5522,2022-03-17,Europe,Furniture,281.53,-60.27,CUST264,2022,March
ORD1307,2022-10-04,USA,Technology,94.23,0.11,CUST301,2022,October
ORD7175,2022-11-29,Asia,Furniture,482.19,66.17,CUST264,2022,November
ORD7382,2022-12-11,Asia,Furniture,391.49,17.77,CUST264,2022,December
ORD7820,2023-10-14,Asia,Furniture,182.75,36.72,CUST264,2023,October
ORD5958,2022-12-16,USA,Office Supplies,94.53,-10.43,CUST379,2022,December
ORD4309,2022-09-25,Europe,Technology,364.49,100.79,CUST265,2022,September
ORD4628,2023-07-20,Europe,Furniture,113.03,11.47,CUST265,2023,July
ORD1327,2022-01-27,USA,Office Supplies,95.06,-18.38,CUST436,2022,January
ORD8160,2022-09-10,USA,Office Supplies,95.12,-17.37,CUST963,2022,September
ORD6969,2022-11-09,Europe,Technology,58.02,-1.3,CUST265,2022,November
ORD7141,2022-02-22,Asia,Office Supplies,268.21,-63.12,CUST265,2022,February
ORD7847,2023-07-21,USA,Technology,95.34,-5.9,CUST545,2023,July
ORD8518,2022-09-19,Europe,Technology,77.12,18.35,CUST265,2022,September
ORD8918,2023-05-01,Asia,Furniture,282.4,-46.97,CUST265,2023,May
ORD1579,2023-04-29,Europe,Furniture,110.79,-18.78,CUST266,2023,April
ORD2998,2023-05-10,Europe,Office Supplies,487.26,22.98,CUST266,2023,May
ORD2307,2022-03-16,USA,Technology,95.41,-20.05,CUST445,2022,March
ORD3641,2022-01-30,Europe,Furniture,208.66,44.42,CUST266,2022,January
ORD6300,2023-11-01,USA,Office Supplies,95.82,26.82,CUST176,2023,November
ORD3885,2022-04-08,USA,Office Supplies,96.32,14.71,CUST193,2022,April
ORD3857,2023-12-09,Asia,Office Supplies,148.29,40.69,CUST266,2023,December
ORD6343,2022-08-25,Europe,Technology,368.37,60.31,CUST266,2022,August
ORD4712,2022-12-21,USA,Technology,96.33,-13.75,CUST287,2022,December
ORD6761,2022-02-08,Asia,Office Supplies,401.75,-32.58,CUST266,2022,February
ORD4890,2022-05-02,USA,Office Supplies,96.42,-28.28,CUST424,2022,May
ORD8641,2022-06-11,Unknown,Furniture,47.9,-11.83,CUST266,2022,June
ORD8790,2022-02-09,Europe,Furniture,86.16,3.42,CUST266,2022,February
ORD2904,2023-07-06,Europe,Technology,123.96,17.26,CUST267,2023,July
ORD5861,2022-07-10,Asia,Technology,353.0,80.03,CUST267,2022,July
ORD7163,2022-06-24,Europe,Furniture,195.24,-24.77,CUST267,2022,June
ORD1044,2022-05-11,Europe,Office Supplies,464.17,41.39,CUST268,2022,May
ORD2550,2022-06-09,Asia,Furniture,359.06,-38.31,CUST268,2022,June
ORD4713,2022-10-30,Europe,Office Supplies,176.59,16.33,CUST268,2022,October
ORD4129,2023-08-21,USA,Furniture,96.46,-7.49,CUST894,2023,August
ORD7871,2022-01-01,Asia,Furniture,469.93,-75.24,CUST268,2022,January
ORD5959,2023-05-09,USA,Furniture,96.65,-26.35,CUST990,2023,May
ORD7064,2022-09-10,Europe,Technology,454.83,48.19,CUST269,2022,September
ORD8026,2022-10-28,Asia,Furniture,464.8,65.55,CUST269,2022,October
ORD8625,2023-03-09,Asia,Office Supplies,131.63,-4.21,CUST269,2023,March
ORD1109,2023-11-06,Europe,Technology,27.52,-5.84,CUST270,2023,November
ORD5217,2022-04-05,Asia,Technology,324.6,-57.9,CUST270,2022,April
ORD6411,2023-07-24,Asia,Furniture,31.67,-1.46,CUST270,2023,July
ORD5218,2023-03-28,USA,Technology,96.68,-19.17,CUST564,2023,March
ORD7397,2022-11-25,Asia,Office Supplies,229.98,60.15,CUST270,2022,November
ORD7903,2022-05-10,Asia,Technology,139.47,8.6,CUST270,2022,May
ORD5982,2022-03-01,USA,Technology,97.72,-4.15,CUST788,2022,March
ORD8294,2022-02-09,Europe,Furniture,221.66,38.89,CUST270,2022,February
ORD8844,2023-08-14,Asia,Furniture,367.56,-30.61,CUST270,2023,August
ORD2295,2022-12-25,Europe,Office Supplies,163.9,14.08,CUST271,2022,December
ORD4481,2022-05-27,Asia,Furniture,440.51,32.58,CUST271,2022,May
ORD8050,2022-12-03,Europe,Technology,258.32,-31.41,CUST271,2022,December
ORD8258,2022-01-13,Asia,Furniture,483.92,109.45,CUST271,2022,January
ORD8993,2023-05-17,Europe,Technology,305.73,82.78,CUST271,2023,May
ORD6336,2022-01-05,USA,Office Supplies,97.8,-6.82,CUST503,2022,January
ORD3012,2023-10-31,USA,Technology,97.83,21.13,CUST600,2023,October
ORD2387,2022-06-21,Europe,Technology,342.81,-55.43,CUST272,2022,June
ORD7987,2023-08-11,USA,Furniture,97.96,-10.44,CUST280,2023,August
ORD3778,2022-02-18,USA,Office Supplies,98.43,-0.56,CUST927,2022,February
ORD7917,2023-06-21,Europe,Furniture,114.64,-16.41,CUST272,2023,June
ORD8525,2022-08-26,USA,Furniture,98.64,17.83,CUST422,2022,August
ORD3856,2023-09-21,USA,Furniture,98.67,7.97,CUST829,2023,September
ORD8196,2022-02-08,Europe,Technology,143.02,-30.7,CUST273,2022,February
ORD8236,2022-07-05,Europe,Office Supplies,240.64,47.12,CUST273,2022,July
ORD8361,2023-08-18,Asia,Office Supplies,447.58,102.05,CUST273,2023,August
ORD8489,2022-03-19,Europe,Office Supplies,230.65,22.62,CUST273,2022,March
ORD1920,2023-07-08,Asia,Office Supplies,417.09,34.62,CUST274,2023,July
ORD2308,2022-05-26,Europe,Office Supplies,62.54,12.67,CUST274,2022,May
ORD8980,2023-03-24,USA,Technology,99.05,-1.23,CUST361,2023,March
ORD5906,2022-07-26,USA,Office Supplies,99.21,-21.01,CUST998,2022,July
ORD3795,2023-07-23,Asia,Technology,462.3,-123.04,CUST274,2023,July
ORD7018,2023-05-17,Unknown,Office Supplies,22.47,6.73,CUST274,2023,May
ORD1057,2022-12-06,Europe,Office Supplies,183.19,49.31,CUST275,2022,December
ORD1339,2023-05-27,Asia,Technology,285.49,74.92,CUST275,2023,May
ORD1643,2022-02-27,Asia,Technology,86.09,-12.06,CUST275,2022,February
ORD1819,2023-01-09,Europe,Office Supplies,366.61,91.39,CUST275,2023,January
ORD2426,2023-01-26,Europe,Office Supplies,178.9,42.34,CUST275,2023,January
ORD2898,2022-09-03,Europe,Technology,379.03,-58.6,CUST275,2022,September
ORD8036,2023-07-15,USA,Office Supplies,99.38,4.66,CUST499,2023,July
ORD5746,2022-06-27,USA,Furniture,99.57,6.47,CUST133,2022,June
ORD6940,2023-10-14,Asia,Furniture,63.12,-17.18,CUST275,2023,October
ORD7313,2022-03-29,Asia,Furniture,142.61,24.85,CUST275,2022,March
ORD7835,2023-01-26,Europe,Office Supplies,10.93,0.98,CUST275,2023,January
ORD1774,2022-02-23,Asia,Technology,21.29,-2.95,CUST276,2022,February
ORD2039,2023-09-29,Europe,Office Supplies,394.15,-103.85,CUST276,2023,September
ORD2117,2022-12-22,Asia,Technology,149.5,-25.14,CUST276,2022,December
ORD5600,2022-03-12,Europe,Furniture,203.43,-36.99,CUST276,2022,March
ORD6134,2023-04-18,Europe,Technology,305.68,7.54,CUST276,2023,April
ORD3492,2023-07-14,USA,Technology,100.28,1.47,CUST368,2023,July
ORD7529,2022-06-15,Europe,Furniture,256.36,28.15,CUST276,2022,June
ORD2036,2023-09-08,Asia,Technology,403.1,49.73,CUST277,2023,September
ORD3226,2022-08-06,Asia,Furniture,190.77,26.99,CUST277,2022,August
ORD4347,2022-04-28,USA,Office Supplies,100.43,-27.27,CUST757,2022,April
ORD7283,2022-11-06,Unknown,Technology,273.43,37.15,CUST277,2022,November
ORD7289,2023-11-16,Europe,Furniture,239.48,45.2,CUST277,2023,November
ORD7499,2023-11-22,Asia,Furniture,344.44,-43.01,CUST277,2023,November
ORD7844,2022-07-04,USA,Furniture,100.57,30.02,CUST819,2022,July
ORD1087,2023-12-26,Europe,Technology,81.56,3.84,CUST278,2023,December
ORD3488,2023-03-01,Europe,Furniture,390.85,86.93,CUST278,2023,March
ORD3998,2022-09-22,Asia,Technology,122.41,7.17,CUST278,2022,September
ORD5355,2022-03-09,USA,Furniture,100.62,14.81,CUST763,2022,March
ORD7271,2022-06-26,Europe,Technology,410.09,-19.91,CUST278,2022,June
ORD1188,2022-08-13,Europe,Furniture,167.54,31.57,CUST279,2022,August
ORD1460,2023-10-18,Europe,Furniture,95.57,26.6,CUST279,2023,October
ORD4897,2023-08-21,USA,Furniture,100.9,16.99,CUST710,2023,August
ORD5802,2023-11-19,USA,Office Supplies,101.27,26.6,CUST164,2023,November
ORD8703,2023-05-13,USA,Office Supplies,101.77,7.9,CUST860,2023,May
ORD6648,2022-04-26,Unknown,Furniture,49.2,11.37,CUST279,2022,April
ORD7751,2023-03-07,Asia,Office Supplies,482.99,54.99,CUST279,2023,March
ORD8958,2022-09-16,Asia,Office Supplies,382.06,45.34,CUST279,2022,September
ORD6464,2022-06-20,USA,Office Supplies,101.88,5.45,CUST303,2022,June
ORD1002,2022-09-28,USA,Furniture,101.91,-20.66,CUST749,2022,September
ORD8801,2022-04-26,USA,Furniture,104.01,13.52,CUST719,2022,April
ORD3318,2023-10-28,Asia,Office Supplies,89.7,-19.23,CUST281,2023,October
ORD3820,2023-08-19,Europe,Office Supplies,314.28,10.26,CUST281,2023,August
ORD8140,2022-11-26,USA,Furniture,104.37,-15.63,CUST467,2022,November
ORD3757,2022-05-04,USA,Furniture,104.94,-29.16,CUST986,2022,May
ORD5797,2022-09-15,Asia,Furniture,497.06,119.03,CUST281,2022,September
ORD5946,2022-08-11,USA,Technology,105.12,-21.52,CUST662,2022,August
ORD6013,2022-08-26,Asia,Office Supplies,410.55,-34.2,CUST282,2022,August
ORD8262,2023-09-08,Europe,Technology,154.48,-32.3,CUST282,2023,September
ORD1259,2022-05-31,Asia,Office Supplies,248.07,64.64,CUST283,2022,May
ORD1321,2022-02-07,Europe,Office Supplies,176.36,15.81,CUST283,2022,February
ORD2368,2022-07-20,Europe,Furniture,459.87,4.97,CUST283,2022,July
ORD2488,2023-01-24,Asia,Office Supplies,11.5,-0.62,CUST283,2023,January
ORD4508,2022-12-03,USA,Office Supplies,105.47,8.96,CUST517,2022,December
ORD4064,2023-01-28,Asia,Furniture,202.19,28.44,CUST283,2023,January
ORD2250,2023-04-14,Asia,Technology,183.82,2.15,CUST284,2023,April
ORD2283,2023-09-24,Europe,Furniture,292.73,-50.83,CUST284,2023,September
ORD2457,2022-12-15,Europe,Furniture,493.45,-119.5,CUST284,2022,December
ORD2784,2022-03-29,Europe,Furniture,435.0,-15.83,CUST284,2022,March
ORD4406,2022-03-28,USA,Office Supplies,105.84,-23.86,CUST756,2022,March
ORD1797,2022-12-01,Asia,Furniture,398.25,85.97,CUST285,2022,December
ORD2316,2022-06-02,Europe,Office Supplies,198.84,32.65,CUST285,2022,June
ORD1763,2022-12-14,USA,Office Supplies,105.88,-1.78,CUST386,2022,December
ORD3499,2023-12-16,Asia,Technology,494.61,-101.67,CUST285,2023,December
ORD1533,2023-12-30,USA,Furniture,105.98,2.74,CUST473,2023,December
ORD4965,2022-02-13,Europe,Technology,222.87,-38.14,CUST285,2022,February
ORD5916,2022-04-04,Europe,Office Supplies,49.81,1.23,CUST285,2022,April
ORD8622,2023-10-22,Europe,Furniture,439.74,91.19,CUST285,2023,October
ORD3712,2022-12-02,USA,Technology,106.3,-30.21,CUST218,2022,December
ORD3737,2022-07-02,USA,Furniture,106.32,20.0,CUST720,2022,July
ORD3736,2022-12-16,Asia,Office Supplies,340.19,96.22,CUST286,2022,December
ORD5191,2022-02-12,Asia,Office Supplies,423.39,-110.52,CUST286,2022,February
ORD7033,2023-01-12,Unknown,Technology,101.67,9.76,CUST286,2023,January
ORD8216,2022-08-01,USA,Furniture,106.45,18.83,CUST337,2022,August
ORD3077,2022-05-23,Asia,Furniture,471.14,98.88,CUST287,2022,May
ORD3559,2022-08-05,Asia,Furniture,491.22,-59.71,CUST287,2022,August
ORD3734,2023-03-08,Europe,Furniture,467.56,-46.57,CUST287,2023,March
ORD3767,2023-09-11,Asia,Office Supplies,338.46,-63.82,CUST287,2023,September
ORD8327,2022-12-19,USA,Office Supplies,106.52,-1.86,CUST908,2022,December
ORD5039,2022-04-19,Asia,Office Supplies,299.8,-28.41,CUST287,2022,April
ORD5244,2022-04-07,USA,Technology,106.94,16.59,CUST905,2022,April
ORD1458,2022-03-17,Asia,Office Supplies,60.02,9.46,CUST288,2022,March
ORD5219,2023-03-04,USA,Technology,107.04,-26.29,CUST790,2023,March
ORD2877,2022-01-24,Europe,Furniture,491.88,125.62,CUST288,2022,January
ORD3381,2023-06-16,Unknown,Office Supplies,177.45,-52.45,CUST288,2023,June
ORD5156,2022-07-17,Asia,Technology,339.95,-23.72,CUST288,2022,July
ORD5892,2023-09-08,Europe,Office Supplies,420.75,100.25,CUST288,2023,September
ORD8295,2023-02-20,Europe,Furniture,310.99,83.64,CUST288,2023,February
ORD8782,2022-01-13,Europe,Furniture,49.02,-7.77,CUST288,2022,January
ORD2492,2023-03-05,Asia,Technology,285.83,-42.14,CUST289,2023,March
ORD1531,2023-01-11,USA,Office Supplies,107.19,-9.41,CUST637,2023,January
ORD3322,2022-09-19,USA,Office Supplies,107.83,-29.81,CUST364,2022,September
ORD5184,2022-03-06,Europe,Office Supplies,30.75,4.81,CUST289,2022,March
ORD2725,2022-06-12,USA,Technology,107.98,11.56,CUST965,2022,June
ORD6157,2023-12-15,Asia,Technology,452.81,115.29,CUST289,2023,December
ORD6844,2022-09-08,Asia,Office Supplies,190.97,-22.0,CUST289,2022,September
ORD7361,2023-12-03,Europe,Office Supplies,34.54,-8.53,CUST289,2023,December
ORD1584,2022-02-08,Unknown,Office Supplies,427.26,-51.16,CUST290,2022,February
ORD2661,2022-10-05,Europe,Furniture,381.68,56.54,CUST290,2022,October
ORD5364,2022-02-15,USA,Office Supplies,108.09,12.69,CUST130,2022,February
ORD3138,2022-12-16,Europe,Furniture,190.18,54.04,CUST290,2022,December
ORD3916,2023-11-11,Europe,Office Supplies,382.29,25.84,CUST290,2023,November
ORD4495,2023-12-05,Asia,Furniture,278.59,16.79,CUST290,2023,December
ORD5531,2023-10-15,Asia,Office Supplies,462.92,-32.65,CUST290,2023,October
ORD2894,2023-02-22,USA,Technology,108.2,-28.77,CUST507,2023,February
ORD7024,2022-06-27,Europe,Office Supplies,259.46,18.51,CUST290,2022,June
ORD7069,2022-03-31,Asia,Office Supplies,493.91,95.28,CUST290,2022,March
ORD8605,2022-12-10,USA,Furniture,108.68,28.44,CUST840,2022,December
ORD6646,2023-07-04,USA,Office Supplies,108.91,-6.51,CUST178,2023,July
ORD8937,2022-03-26,Europe,Office Supplies,336.06,5.63,CUST290,2022,March
ORD1665,2022-03-21,Europe,Technology,489.22,-2.66,CUST291,2022,March
ORD6766,2023-09-28,USA,Office Supplies,109.01,14.91,CUST153,2023,September
ORD8827,2023-08-24,USA,Technology,109.37,-17.7,CUST233,2023,August
ORD2626,2023-03-13,USA,Office Supplies,109.42,25.67,CUST576,2023,March
ORD8224,2023-02-06,USA,Furniture,109.67,9.18,CUST105,2023,February
ORD7623,2023-04-22,Europe,Furniture,393.66,26.04,CUST291,2023,April
ORD5915,2022-03-31,USA,Office Supplies,110.55,-24.82,CUST969,2022,March
ORD2169,2022-06-26,Asia,Office Supplies,37.13,-7.52,CUST292,2022,June
ORD2816,2022-01-09,Asia,Technology,313.27,-68.94,CUST292,2022,January
ORD4709,2022-10-31,Europe,Technology,224.44,-62.69,CUST292,2022,October
ORD5630,2023-05-14,Asia,Office Supplies,115.56,7.89,CUST292,2023,May
ORD4242,2022-11-29,USA,Office Supplies,111.08,6.93,CUST258,2022,November
ORD8970,2022-06-23,Europe,Furniture,57.93,4.81,CUST292,2022,June
ORD8680,2022-05-20,USA,Furniture,111.25,-3.03,CUST101,2022,May
ORD2693,2023-04-27,Europe,Furniture,363.3,-67.15,CUST293,2023,April
ORD6239,2023-05-09,Europe,Technology,28.71,7.55,CUST293,2023,May
ORD2080,2022-08-16,USA,Technology,112.64,24.02,CUST528,2022,August
ORD6983,2023-11-16,Asia,Office Supplies,309.57,-73.21,CUST293,2023,November
ORD7501,2023-12-23,Europe,Technology,393.15,-75.9,CUST293,2023,December
ORD2208,2022-07-13,Asia,Furniture,304.33,-40.98,CUST294,2022,July
ORD8726,2022-09-26,USA,Furniture,112.69,-12.96,CUST214,2022,September
ORD3544,2023-07-04,Asia,Furniture,440.64,34.65,CUST294,2023,July
ORD5649,2023-10-10,Asia,Technology,42.28,0.49,CUST294,2023,October
ORD6374,2022-07-10,Asia,Technology,384.48,74.22,CUST294,2022,July
ORD5762,2022-06-05,USA,Technology,112.91,-14.0,CUST485,2022,June
ORD8396,2022-09-08,Asia,Technology,141.86,-7.3,CUST294,2022,September
ORD1376,2023-01-21,Europe,Office Supplies,83.07,-3.2,CUST295,2023,January
ORD3092,2023-09-21,USA,Technology,112.92,17.39,CUST984,2023,September
