OrderID,OrderDate,Region,Category,Sales,Profit,CustomerID
ORD3161,4/28/2022,US,Office Supplies,82.8,-3.28,CUST415
ORD6198,12/8/2022,Europe,Furniture,-31.12,6.71,CUST240
ORD6736,10/30/2022,Asia,Office Supplies,52.92,-0.78,CUST240
ORD8671,11/7/2022,Europe,Office Supplies,312,68.36,CUST240
ORD7902,3/18/2023,US,Technology,83.07,-24.45,CUST393
ORD2366,12/31/2022,asia ,Furniture,-356.15,80.19,CUST241
ORD2366,12/31/2022,asia ,Furniture,356.15,80.19,CUST241
ORD4548,10/19/2022,EU,Furniture,196.97,-18.74,CUST241
ORD1162,10/8/2023,US,Furniture,83.24,-6.77,CUST909
ORD4462,3/5/2022,US,Office Supplies,83.29,-18.21,CUST123
ORD7048,2/8/2022,USA,Furniture,83.4,10.43,CUST337
ORD7188,9/14/2023,Europe,Furniture,218.18,0.21,CUST241
ORD7762,5/14/2023,Asia,Office Supplies,124.44,-11.32,CUST241
ORD7762,5/14/2023,Asia,Office Supplies,124.44,-11.32,CUST241
ORD8282,6/28/2023,asia ,Technology,289.21,1.05,CUST241
ORD3094,6/3/2022,Europe,Furniture,269.51,-27.87,CUST242
ORD3409,5/9/2023,asia ,Technology,133.39,-35.61,CUST242
ORD2304,4/19/2022,US,Furniture,83.62,1.66,CUST878
ORD4800,1/12/2022,EU,Office Supplies,252.28,27.07,CUST242
ORD5392,2/8/2022,,Furniture,203.36,-12.73,CUST242
ORD5843,3/9/2022,EU,Technology,222.98,60.81,CUST242
ORD6612,10/25/2023,EU,Furniture,111.64,9.98,CUST242
ORD7888,11/13/2023,Asia,Office Supplies,,-0.5,CUST242
ORD2872,7/26/2022,USA,Technology,367.21,-31.38,
ORD8565,7/30/2022,US,Office Supplies,83.63,21.39,CUST590
ORD2871,4/3/2022,EU,Office Supplies,337.07,8.95,CUST243
ORD4808,9/15/2023,Asia,Technology,300.62,-50.13,CUST243
ORD7006,10/12/2023,USA,Office Supplies,83.82,24.35,CUST781
ORD6536,2/16/2022,Europe,Technology,164.26,-15.12,CUST243
ORD1483,6/29/2022,Asia,Technology,326.12,3.06,CUST244
ORD2177,3/25/2022,Asia,Technology,213.82,-51.99,CUST244
ORD4384,3/19/2023,Asia,Furniture,300.85,26.31,CUST244
ORD5947,9/23/2023,EU,Office Supplies,346.44,3.65,CUST244
ORD8835,9/18/2023,US,Office Supplies,83.92,-1.57,CUST940
ORD8447,7/26/2022,Asia,Technology,477.12,135.74,CUST244
ORD8935,11/7/2023,asia ,Technology,247,15.69,CUST244
ORD8025,5/1/2022,USA,Technology,84.05,22.45,CUST791
ORD3605,8/26/2022,asia ,Office Supplies,153.81,-42.88,CUST245
ORD4748,8/15/2022,Europe,Office Supplies,121.7,7.79,CUST245
ORD7399,1/15/2022,US,Office Supplies,84.13,-24.3,CUST296
ORD6135,12/2/2023,USA,Office Supplies,84.3,1.92,CUST942
ORD7108,6/7/2023,EU,Office Supplies,9.58,0.52,CUST245
ORD1235,9/2/2023,Europe,Furniture,279.46,74.96,CUST246
ORD6373,1/20/2023,US,Office Supplies,84.48,16.36,CUST644
ORD1244,4/9/2023,US,Office Supplies,84.67,8.17,CUST710
ORD1845,6/30/2023,Asia,Office Supplies,494.18,-114.78,CUST246
ORD1875,8/4/2022,asia ,Technology,449.64,59.08,CUST246
ORD2229,3/19/2023,,Technology,466.65,-30.77,CUST246
ORD2342,1/29/2022,Asia,Office Supplies,250.95,1.55,CUST246
ORD3543,5/18/2022,Europe,Furniture,142.26,-9.92,CUST246
ORD4412,2/28/2022,EU,Furniture,235.97,66.91,CUST246
ORD4737,1/28/2022,Europe,Technology,78.8,-12.13,CUST246
ORD5517,9/22/2023,asia ,Office Supplies,454.39,17.5,CUST246
ORD2109,8/6/2022,USA,Furniture,84.73,22.94,CUST293
ORD7090,6/10/2022,asia ,Office Supplies,450,-100.63,CUST246
ORD2689,3/20/2022,Europe,Technology,222.17,38.16,CUST247
ORD3861,10/16/2022,,Office Supplies,263.78,20.09,CUST247
ORD3812,9/10/2023,US,Furniture,84.75,-11.44,CUST809
ORD6780,5/5/2022,USA,Furniture,84.8,24.24,CUST611
ORD4985,10/15/2023,Asia,Technology,394.51,33.1,CUST247
ORD5466,7/27/2023,US,Technology,85.26,6.59,CUST452
ORD5957,3/5/2022,Asia,Office Supplies,470.81,32.88,CUST247
ORD8595,10/12/2022,USA,Technology,85.34,20.17,CUST868
ORD6765,3/11/2023,asia ,Technology,295.04,-83.72,CUST247
ORD8104,1/22/2023,Asia,Office Supplies,419.46,115.8,CUST247
ORD8138,1/12/2022,EU,Office Supplies,265.94,-32.82,CUST247
ORD8398,6/19/2022,asia ,Office Supplies,240.18,26.42,CUST247
ORD1026,6/10/2022,Asia,Office Supplies,253.64,-22.86,CUST248
ORD1667,7/22/2022,US,Office Supplies,85.56,8.6,CUST502
ORD2048,9/8/2023,Asia,Office Supplies,135.42,17.32,CUST248
ORD3163,12/27/2023,EU,Office Supplies,333.54,86.83,CUST248
ORD4497,4/10/2023,asia ,Furniture,216.15,-57.51,CUST248
ORD4765,11/6/2023,asia ,Furniture,,49.41,CUST248
ORD1297,4/9/2022,US,Office Supplies,85.64,-10.16,CUST317
ORD4842,5/23/2022,asia ,Technology,29.67,-2.81,CUST248
ORD5970,4/30/2023,,Office Supplies,489.72,59.18,CUST248
ORD6379,12/1/2022,Europe,Technology,110.42,27.86,CUST248
ORD5960,6/7/2023,US,Technology,85.87,6.81,CUST227
ORD7104,7/5/2022,USA,Technology,85.87,9.82,CUST185
ORD8988,8/28/2023,USA,Technology,85.91,2.53,CUST642
ORD4675,3/28/2023,US,Technology,86.03,-1.49,CUST573
ORD7200,6/20/2022,EU,Technology,452.77,-102.57,CUST249
ORD1138,1/15/2022,asia ,Technology,301.37,66.24,CUST250
ORD8936,5/17/2023,US,Technology,86.14,0.12,CUST387
ORD5004,9/17/2023,asia ,Technology,,61.04,CUST250
ORD4303,11/9/2023,USA,Office Supplies,86.29,-10.11,CUST393
ORD6052,2/17/2022,Europe,Furniture,318.1,77.64,CUST250
ORD5849,3/26/2023,USA,Technology,86.35,-5.81,CUST177
ORD7167,7/11/2023,Europe,Office Supplies,141.1,-12.83,CUST250
ORD7733,12/29/2022,asia ,Furniture,142.11,11.2,CUST250
ORD7837,1/27/2022,EU,Office Supplies,50.41,5.67,CUST250
ORD2903,6/14/2023,USA,Furniture,116.57,27.65,
ORD8370,2/24/2023,asia ,Furniture,266.4,-25.06,CUST250
ORD4787,11/13/2023,USA,Furniture,86.79,-22.42,CUST149
ORD2962,9/24/2023,Asia,Technology,38.28,3.98,CUST251
ORD3724,7/30/2022,asia ,Office Supplies,43.32,2.79,CUST251
ORD3819,9/11/2023,asia ,Technology,490.87,75.07,CUST251
ORD5572,2/16/2023,asia ,Furniture,226.19,-56.23,CUST251
ORD5149,3/22/2022,USA,Technology,87.09,-4.23,CUST198
ORD1490,1/16/2022,Europe,Furniture,160.63,3.69,CUST252
ORD1913,8/16/2022,asia ,Furniture,212.17,10.12,CUST252
ORD4361,10/31/2023,asia ,Technology,-152.09,1.25,CUST252
ORD8863,6/30/2022,US,Office Supplies,87.3,18.62,CUST356
ORD6559,4/9/2022,Asia,Office Supplies,34.11,-8.43,CUST252
ORD7287,2/23/2023,asia ,Technology,171.05,-41.66,CUST252
ORD2948,5/13/2022,US,Office Supplies,87.35,20.22,CUST612
ORD8233,6/26/2022,EU,Furniture,464,65.58,CUST252
ORD8614,9/22/2022,Europe,Furniture,35.38,9.23,CUST252
ORD1060,3/31/2023,Asia,Technology,66.26,3.04,CUST253
ORD1484,8/11/2022,EU,Office Supplies,,-76.3,CUST253
ORD2290,6/10/2023,EU,Furniture,366.86,109.65,CUST253
ORD3781,9/18/2022,USA,Technology,87.53,15.94,CUST796
ORD3379,10/15/2023,Asia,Technology,487.72,-0.88,CUST253
ORD3729,6/26/2023,asia ,Technology,212.65,-44.35,CUST253
ORD4527,10/4/2022,Asia,Technology,388.87,-49.49,CUST253
ORD5682,3/3/2022,Europe,Office Supplies,347.59,55.06,CUST253
ORD6195,2/11/2023,EU,Technology,447.84,-120.1,CUST253
ORD7403,6/5/2023,Asia,Office Supplies,394.77,-80.83,CUST253
ORD8334,7/16/2022,,Technology,40.66,3.58,CUST253
ORD2302,3/18/2023,asia ,Furniture,398.44,67.3,CUST254
ORD6213,10/30/2023,Asia,Technology,414.21,-4.72,CUST254
ORD6213,10/30/2023,Asia,Technology,414.21,-4.72,CUST254
ORD6230,2/27/2022,Europe,Furniture,432.19,25.11,CUST254
ORD6732,10/25/2022,asia ,Technology,212.42,-8.15,CUST254
ORD7223,3/9/2022,asia ,Furniture,491.54,-84.97,CUST254
ORD7318,5/15/2022,Europe,Office Supplies,499.27,49.41,CUST254
ORD1219,9/30/2023,Europe,Office Supplies,111.37,24.47,CUST255
ORD1645,4/21/2023,US,Furniture,87.54,-12.17,CUST587
ORD1522,2/22/2023,Europe,Technology,344.92,18.93,CUST255
ORD4650,3/16/2022,USA,Furniture,88.01,-12.92,CUST156
ORD3235,3/14/2022,asia ,Technology,160.14,-36.25,CUST255
ORD4357,7/22/2023,asia ,Technology,60.54,-4.09,CUST255
ORD2190,8/3/2022,Asia,Furniture,76.98,-23.03,CUST256
ORD3055,1/16/2023,EU,Technology,255.05,-36.89,CUST256
ORD3662,1/10/2022,Europe,Technology,69.18,8.18,CUST256
ORD5370,1/5/2023,USA,Furniture,88.21,6.47,CUST173
ORD6318,10/30/2022,Europe,Technology,,27.45,CUST256
ORD6855,3/13/2022,EU,Furniture,485.89,63.92,CUST256
ORD3459,11/3/2023,USA,Technology,88.46,-10.99,CUST726
ORD3076,12/12/2023,US,Technology,88.63,17.38,CUST792
ORD1786,2/26/2023,asia ,Furniture,122.14,-9.6,CUST257
ORD3989,12/19/2022,Europe,Furniture,27.33,6.9,CUST257
ORD5025,4/15/2022,Asia,Furniture,182.84,27.4,CUST257
ORD5737,12/17/2023,Asia,Office Supplies,-201.06,44.95,CUST257
ORD6091,7/25/2022,US,Office Supplies,88.63,8.77,CUST870
ORD6989,5/22/2023,EU,Furniture,342,-49.99,CUST257
ORD1784,3/11/2023,Asia,Office Supplies,164.18,-29.28,CUST258
ORD5493,10/27/2023,US,Technology,88.69,6.37,CUST500
ORD3402,4/2/2023,Asia,Office Supplies,354.71,-98.48,CUST258
ORD7637,12/6/2022,US,Technology,88.79,26.52,CUST967
ORD7448,7/26/2023,USA,Office Supplies,88.9,-10.28,CUST362
ORD1833,1/5/2022,US,Office Supplies,89.06,23.24,CUST265
ORD6747,12/2/2022,,Furniture,263.29,74.44,CUST258
ORD8824,6/15/2022,Asia,Furniture,483.03,-94.06,CUST258
ORD5884,7/25/2023,USA,Furniture,89.58,16.22,CUST366
ORD1603,6/3/2023,asia ,Technology,8.81,-1.88,CUST259
ORD2144,7/21/2022,Asia,Office Supplies,21.43,-0.74,CUST259
ORD6223,9/1/2022,US,Furniture,89.6,20.45,CUST225
ORD4953,4/23/2023,Asia,Technology,469.18,-35.27,CUST259
ORD7379,3/15/2023,USA,Furniture,89.9,-13.37,CUST553
ORD5303,5/29/2023,EU,Furniture,247.81,-25.28,CUST259
ORD4594,1/13/2022,USA,Office Supplies,90.57,15.55,CUST768
ORD6574,8/29/2022,asia ,Furniture,463.6,-74.35,CUST259
ORD6776,6/8/2023,Europe,Office Supplies,141.07,-38.68,CUST259
ORD2971,5/26/2023,USA,Office Supplies,207.17,33.35,
ORD1618,12/31/2022,Europe,Technology,35.8,-5.28,CUST260
ORD2782,8/2/2022,Europe,Office Supplies,469.54,134.5,CUST260
ORD3009,1/8/2022,asia ,Office Supplies,78.15,7.98,CUST260
ORD3249,12/13/2023,EU,Office Supplies,149.99,-24.33,CUST260
ORD3420,8/9/2022,EU,Technology,233.14,23.63,CUST260
ORD3776,8/4/2023,Europe,Furniture,98.2,-8.62,CUST260
ORD5662,12/1/2022,,Technology,-494.2,58.64,CUST260
ORD6433,2/23/2023,USA,Furniture,91.74,3.52,CUST548
ORD7157,12/15/2022,USA,Technology,91.82,9.42,CUST417
ORD7291,8/24/2022,asia ,Technology,,-15.7,CUST260
ORD7895,7/28/2023,Asia,Technology,43.4,6.88,CUST260
ORD3391,4/12/2023,US,Technology,92.33,-22.39,CUST697
ORD2684,4/5/2023,Europe,Office Supplies,368.25,-44.39,CUST261
ORD4562,7/13/2022,EU,Technology,124.31,-1.69,CUST261
ORD8626,4/19/2022,US,Technology,92.52,-17.72,CUST918
ORD7894,6/11/2023,US,Furniture,93.12,-5.67,CUST707
ORD6684,5/10/2022,Europe,Office Supplies,493.84,147.3,CUST261
ORD7241,5/10/2023,USA,Furniture,93.19,15.17,CUST654
ORD5516,3/1/2023,US,Furniture,93.26,-5.85,CUST774
ORD1486,3/18/2023,Asia,Technology,,23.23,CUST262
ORD1726,8/12/2022,asia ,Technology,484.58,25.14,CUST262
ORD1968,10/27/2022,EU,Furniture,484.85,88.05,CUST262
ORD3013,12/18/2022,Europe,Technology,89.51,-25.61,CUST262
ORD2132,2/9/2023,USA,Technology,93.45,24.9,CUST712
ORD3442,7/28/2023,EU,Furniture,431.67,-8.81,CUST262
ORD6456,7/9/2022,asia ,Technology,492.11,118.28,CUST262
ORD7179,8/14/2022,asia ,Furniture,172.76,-11.98,CUST262
ORD7934,12/18/2022,EU,Technology,114.08,-18.86,CUST262
ORD2883,6/1/2022,USA,Furniture,93.47,-17.41,CUST439
ORD1737,5/26/2023,EU,Office Supplies,427.61,-14.06,CUST263
ORD2230,11/24/2022,Asia,Furniture,241.83,43.74,CUST263
ORD2685,1/7/2022,Asia,Technology,271.85,15.58,CUST263
ORD3474,8/17/2023,Europe,Technology,169.33,38.48,CUST263
ORD3620,3/12/2023,asia ,Furniture,128.64,29.68,CUST263
ORD4545,10/9/2023,EU,Furniture,162.76,36.33,CUST263
ORD4864,3/9/2022,Asia,Furniture,318.35,43.63,CUST263
ORD7957,3/14/2022,US,Furniture,93.49,12.1,CUST319
ORD7833,2/14/2023,US,Office Supplies,93.82,27.34,CUST365
ORD2540,4/9/2022,Europe,Furniture,328.38,-43.96,CUST264
ORD2733,3/6/2023,EU,Office Supplies,359.04,-101.91,CUST264
ORD2733,3/6/2023,EU,Office Supplies,359.04,-101.91,CUST264
ORD8569,7/8/2023,USA,Technology,93.89,-16.74,CUST184
ORD5522,3/17/2022,EU,Furniture,281.53,-60.27,CUST264
ORD1307,10/4/2022,US,Technology,94.23,0.11,CUST301
ORD7175,11/29/2022,asia ,Furniture,482.19,66.17,CUST264
ORD7382,12/11/2022,asia ,Furniture,391.49,17.77,CUST264
ORD7820,10/14/2023,Asia,Furniture,182.75,36.72,CUST264
ORD2995,2/8/2022,USA,Furniture,-429.07,-56.5,
ORD5958,12/16/2022,USA,Office Supplies,94.53,-10.43,CUST379
ORD4309,9/25/2022,Europe,Technology,364.49,100.79,CUST265
ORD4628,7/20/2023,Europe,Furniture,113.03,11.47,CUST265
ORD1327,1/27/2022,USA,Office Supplies,95.06,-18.38,CUST436
ORD8160,9/10/2022,USA,Office Supplies,95.12,-17.37,CUST963
ORD6969,11/9/2022,Europe,Technology,58.02,-1.3,CUST265
ORD7141,2/22/2022,asia ,Office Supplies,268.21,-63.12,CUST265
ORD7847,7/21/2023,US,Technology,95.34,-5.9,CUST545
ORD8518,9/19/2022,EU,Technology,77.12,18.35,CUST265
ORD8918,5/1/2023,Asia,Furniture,282.4,-46.97,CUST265
ORD1579,4/29/2023,EU,Furniture,110.79,-18.78,CUST266
ORD1579,4/29/2023,EU,Furniture,110.79,-18.78,CUST266
ORD2998,5/10/2023,Europe,Office Supplies,487.26,22.98,CUST266
ORD2307,3/16/2022,US,Technology,95.41,-20.05,CUST445
ORD3641,1/30/2022,EU,Furniture,208.66,44.42,CUST266
ORD6300,11/1/2023,US,Office Supplies,95.82,26.82,CUST176
ORD3885,4/8/2022,US,Office Supplies,96.32,14.71,CUST193
ORD3857,12/9/2023,Asia,Office Supplies,148.29,40.69,CUST266
ORD6343,8/25/2022,Europe,Technology,368.37,60.31,CUST266
ORD4712,12/21/2022,USA,Technology,96.33,-13.75,CUST287
ORD6761,2/8/2022,Asia,Office Supplies,401.75,-32.58,CUST266
ORD4890,5/2/2022,US,Office Supplies,96.42,-28.28,CUST424
ORD8641,6/11/2022,,Furniture,47.9,-11.83,CUST266
ORD8790,2/9/2022,Europe,Furniture,86.16,3.42,CUST266
ORD2904,7/6/2023,EU,Technology,123.96,17.26,CUST267
ORD5861,7/10/2022,Asia,Technology,353,80.03,CUST267
ORD7163,6/24/2022,EU,Furniture,195.24,-24.77,CUST267
ORD1044,5/11/2022,EU,Office Supplies,464.17,41.39,CUST268
ORD2550,6/9/2022,asia ,Furniture,359.06,-38.31,CUST268
ORD4713,10/30/2022,Europe,Office Supplies,176.59,16.33,CUST268
ORD4129,8/21/2023,US,Furniture,96.46,-7.49,CUST894
ORD7871,1/1/2022,Asia,Furniture,469.93,-75.24,CUST268
ORD5959,5/9/2023,USA,Furniture,96.65,-26.35,CUST990
ORD7064,9/10/2022,Europe,Technology,454.83,48.19,CUST269
ORD8026,10/28/2022,asia ,Furniture,464.8,65.55,CUST269
ORD8625,3/9/2023,Asia,Office Supplies,131.63,-4.21,CUST269
ORD1109,11/6/2023,EU,Technology,27.52,-5.84,CUST270
ORD5217,4/5/2022,Asia,Technology,324.6,-57.9,CUST270
ORD6411,7/24/2023,Asia,Furniture,31.67,-1.46,CUST270
ORD5218,3/28/2023,US,Technology,96.68,-19.17,CUST564
ORD7397,11/25/2022,Asia,Office Supplies,229.98,60.15,CUST270
ORD7903,5/10/2022,asia ,Technology,139.47,8.6,CUST270
ORD5982,3/1/2022,USA,Technology,97.72,-4.15,CUST788
ORD8294,2/9/2022,EU,Furniture,221.66,38.89,CUST270
ORD8844,8/14/2023,asia ,Furniture,367.56,-30.61,CUST270
ORD2295,12/25/2022,EU,Office Supplies,163.9,14.08,CUST271
ORD4481,5/27/2022,Asia,Furniture,440.51,32.58,CUST271
ORD8050,12/3/2022,EU,Technology,258.32,-31.41,CUST271
ORD8258,1/13/2022,Asia,Furniture,483.92,109.45,CUST271
ORD8993,5/17/2023,Europe,Technology,305.73,82.78,CUST271
ORD6336,1/5/2022,USA,Office Supplies,97.8,-6.82,CUST503
ORD3012,10/31/2023,USA,Technology,97.83,21.13,CUST600
ORD2387,6/21/2022,Europe,Technology,342.81,-55.43,CUST272
ORD7987,8/11/2023,US,Furniture,97.96,-10.44,CUST280
ORD3778,2/18/2022,US,Office Supplies,98.43,-0.56,CUST927
ORD6710,9/10/2023,asia ,Office Supplies,,-27.73,CUST272
ORD6710,9/10/2023,asia ,Office Supplies,,-27.73,CUST272
ORD7917,6/21/2023,Europe,Furniture,-114.64,-16.41,CUST272
ORD8525,8/26/2022,US,Furniture,98.64,17.83,CUST422
ORD3856,9/21/2023,US,Furniture,98.67,7.97,CUST829
ORD8196,2/8/2022,EU,Technology,143.02,-30.7,CUST273
ORD8236,7/5/2022,Europe,Office Supplies,240.64,47.12,CUST273
ORD8361,8/18/2023,Asia,Office Supplies,447.58,102.05,CUST273
ORD8489,3/19/2022,Europe,Office Supplies,230.65,22.62,CUST273
ORD1920,7/8/2023,Asia,Office Supplies,417.09,34.62,CUST274
ORD2308,5/26/2022,Europe,Office Supplies,62.54,12.67,CUST274
ORD8980,3/24/2023,USA,Technology,99.05,-1.23,CUST361
ORD5906,7/26/2022,USA,Office Supplies,99.21,-21.01,CUST998
ORD3795,7/23/2023,asia ,Technology,462.3,-123.04,CUST274
ORD7018,5/17/2023,,Office Supplies,22.47,6.73,CUST274
ORD1057,12/6/2022,Europe,Office Supplies,183.19,49.31,CUST275
ORD1339,5/27/2023,Asia,Technology,285.49,74.92,CUST275
ORD1643,2/27/2022,Asia,Technology,86.09,-12.06,CUST275
ORD1819,1/9/2023,Europe,Office Supplies,366.61,91.39,CUST275
ORD2426,1/26/2023,Europe,Office Supplies,178.9,42.34,CUST275
ORD2898,9/3/2022,EU,Technology,379.03,-58.6,CUST275
ORD8036,7/15/2023,USA,Office Supplies,99.38,4.66,CUST499
ORD5746,6/27/2022,USA,Furniture,99.57,6.47,CUST133
ORD6940,10/14/2023,asia ,Furniture,63.12,-17.18,CUST275
ORD7313,3/29/2022,asia ,Furniture,142.61,24.85,CUST275
ORD7835,1/26/2023,Europe,Office Supplies,10.93,0.98,CUST275
ORD1774,2/23/2022,Asia,Technology,21.29,-2.95,CUST276
ORD2039,9/29/2023,Europe,Office Supplies,-394.15,-103.85,CUST276
ORD2117,12/22/2022,Asia,Technology,149.5,-25.14,CUST276
ORD5600,3/12/2022,Europe,Furniture,203.43,-36.99,CUST276
ORD6134,4/18/2023,EU,Technology,305.68,7.54,CUST276
ORD3492,7/14/2023,USA,Technology,100.28,1.47,CUST368
ORD7529,6/15/2022,Europe,Furniture,256.36,28.15,CUST276
ORD2036,9/8/2023,Asia,Technology,403.1,49.73,CUST277
ORD3226,8/6/2022,Asia,Furniture,-190.77,26.99,CUST277
ORD4347,4/28/2022,US,Office Supplies,100.43,-27.27,CUST757
ORD7283,11/6/2022,,Technology,273.43,37.15,CUST277
ORD7289,11/16/2023,EU,Furniture,239.48,45.2,CUST277
ORD7499,11/22/2023,Asia,Furniture,344.44,-43.01,CUST277
ORD7844,7/4/2022,US,Furniture,100.57,30.02,CUST819
ORD1087,12/26/2023,Europe,Technology,81.56,3.84,CUST278
ORD3488,3/1/2023,Europe,Furniture,390.85,86.93,CUST278
ORD3998,9/22/2022,Asia,Technology,122.41,7.17,CUST278
ORD5355,3/9/2022,USA,Furniture,100.62,14.81,CUST763
ORD7271,6/26/2022,EU,Technology,410.09,-19.91,CUST278
ORD1188,8/13/2022,Europe,Furniture,167.54,31.57,CUST279
ORD1460,10/18/2023,Europe,Furniture,95.57,26.6,CUST279
ORD4897,8/21/2023,US,Furniture,100.9,16.99,CUST710
ORD5802,11/19/2023,US,Office Supplies,101.27,26.6,CUST164
ORD8703,5/13/2023,USA,Office Supplies,101.77,7.9,CUST860
ORD6648,4/26/2022,,Furniture,49.2,11.37,CUST279
ORD7751,3/7/2023,asia ,Office Supplies,482.99,54.99,CUST279
ORD8958,9/16/2022,asia ,Office Supplies,382.06,45.34,CUST279
ORD6464,6/20/2022,US,Office Supplies,101.88,5.45,CUST303
ORD1002,9/28/2022,USA,Furniture,101.91,-20.66,CUST749
ORD1002,9/28/2022,USA,Furniture,101.91,-20.66,CUST749
ORD8801,4/26/2022,US,Furniture,104.01,13.52,CUST719
ORD3047,3/30/2022,US,Office Supplies,385.2,81.21,
ORD2521,8/7/2023,Europe,Office Supplies,,49.45,CUST281
ORD3318,10/28/2023,Asia,Office Supplies,89.7,-19.23,CUST281
ORD3820,8/19/2023,EU,Office Supplies,314.28,10.26,CUST281
ORD8140,11/26/2022,USA,Furniture,104.37,-15.63,CUST467
ORD3757,5/4/2022,USA,Furniture,104.94,-29.16,CUST986
ORD5797,9/15/2022,Asia,Furniture,497.06,119.03,CUST281
ORD5946,8/11/2022,USA,Technology,105.12,-21.52,CUST662
ORD6013,8/26/2022,asia ,Office Supplies,-410.55,-34.2,CUST282
ORD8262,9/8/2023,EU,Technology,154.48,-32.3,CUST282
ORD1259,5/31/2022,asia ,Office Supplies,248.07,64.64,CUST283
ORD1321,2/7/2022,EU,Office Supplies,176.36,15.81,CUST283
ORD2368,7/20/2022,Europe,Furniture,459.87,4.97,CUST283
ORD2488,1/24/2023,asia ,Office Supplies,11.5,-0.62,CUST283
ORD4508,12/3/2022,USA,Office Supplies,105.47,8.96,CUST517
ORD4064,1/28/2023,Asia,Furniture,202.19,28.44,CUST283
ORD2250,4/14/2023,Asia,Technology,183.82,2.15,CUST284
ORD2283,9/24/2023,Europe,Furniture,292.73,-50.83,CUST284
ORD2457,12/15/2022,EU,Furniture,493.45,-119.5,CUST284
ORD2784,3/29/2022,Europe,Furniture,435,-15.83,CUST284
ORD4406,3/28/2022,USA,Office Supplies,105.84,-23.86,CUST756
ORD1797,12/1/2022,Asia,Furniture,398.25,85.97,CUST285
ORD2316,6/2/2022,Europe,Office Supplies,198.84,32.65,CUST285
ORD1763,12/14/2022,USA,Office Supplies,105.88,-1.78,CUST386
ORD3499,12/16/2023,Asia,Technology,494.61,-101.67,CUST285
ORD1533,12/30/2023,US,Furniture,105.98,2.74,CUST473
ORD4965,2/13/2022,EU,Technology,222.87,-38.14,CUST285
ORD5916,4/4/2022,EU,Office Supplies,49.81,1.23,CUST285
ORD8622,10/22/2023,EU,Furniture,439.74,91.19,CUST285
ORD3712,12/2/2022,US,Technology,106.3,-30.21,CUST218
ORD3737,7/2/2022,US,Furniture,106.32,20,CUST720
ORD3736,12/16/2022,Asia,Office Supplies,340.19,96.22,CUST286
ORD5191,2/12/2022,asia ,Office Supplies,423.39,-110.52,CUST286
ORD6748,6/11/2022,Asia,Technology,,-18.07,CUST286
ORD7033,1/12/2023,,Technology,101.67,9.76,CUST286
ORD7033,1/12/2023,,Technology,101.67,9.76,CUST286
ORD8216,8/1/2022,USA,Furniture,106.45,18.83,CUST337
ORD3077,5/23/2022,Asia,Furniture,471.14,98.88,CUST287
ORD3559,8/5/2022,Asia,Furniture,491.22,-59.71,CUST287
ORD3734,3/8/2023,Europe,Furniture,467.56,-46.57,CUST287
ORD3767,9/11/2023,asia ,Office Supplies,338.46,-63.82,CUST287
ORD8327,12/19/2022,USA,Office Supplies,106.52,-1.86,CUST908
ORD5039,4/19/2022,Asia,Office Supplies,299.8,-28.41,CUST287
ORD5244,4/7/2022,USA,Technology,106.94,16.59,CUST905
ORD1458,3/17/2022,asia ,Office Supplies,60.02,9.46,CUST288
ORD5219,3/4/2023,US,Technology,107.04,-26.29,CUST790
ORD2877,1/24/2022,Europe,Furniture,491.88,125.62,CUST288
ORD3381,6/16/2023,,Office Supplies,177.45,-52.45,CUST288
ORD5156,7/17/2022,asia ,Technology,339.95,-23.72,CUST288
ORD5892,9/8/2023,Europe,Office Supplies,420.75,100.25,CUST288
ORD7873,9/27/2022,asia ,Furniture,,92.52,CUST288
ORD8295,2/20/2023,Europe,Furniture,310.99,83.64,CUST288
ORD8782,1/13/2022,Europe,Furniture,49.02,-7.77,CUST288
ORD2492,3/5/2023,Asia,Technology,285.83,-42.14,CUST289
ORD1531,1/11/2023,USA,Office Supplies,107.19,-9.41,CUST637
ORD3322,9/19/2022,USA,Office Supplies,107.83,-29.81,CUST364
ORD5184,3/6/2022,EU,Office Supplies,30.75,4.81,CUST289
ORD2725,6/12/2022,US,Technology,107.98,11.56,CUST965
ORD6157,12/15/2023,asia ,Technology,452.81,115.29,CUST289
ORD6844,9/8/2022,Asia,Office Supplies,190.97,-22,CUST289
ORD7361,12/3/2023,Europe,Office Supplies,34.54,-8.53,CUST289
ORD1584,2/8/2022,,Office Supplies,427.26,-51.16,CUST290
ORD2661,10/5/2022,EU,Furniture,381.68,56.54,CUST290
ORD5364,2/15/2022,USA,Office Supplies,108.09,12.69,CUST130
ORD3138,12/16/2022,Europe,Furniture,190.18,54.04,CUST290
ORD3916,11/11/2023,Europe,Office Supplies,382.29,25.84,CUST290
ORD4495,12/5/2023,asia ,Furniture,278.59,16.79,CUST290
ORD5531,10/15/2023,Asia,Office Supplies,462.92,-32.65,CUST290
ORD2894,2/22/2023,US,Technology,108.2,-28.77,CUST507
ORD7024,6/27/2022,EU,Office Supplies,259.46,18.51,CUST290
ORD7069,3/31/2022,asia ,Office Supplies,493.91,95.28,CUST290
ORD8605,12/10/2022,US,Furniture,108.68,28.44,CUST840
ORD6646,7/4/2023,US,Office Supplies,108.91,-6.51,CUST178
ORD8937,3/26/2022,EU,Office Supplies,336.06,5.63,CUST290
